Age,last_mod,tot_bath,Overall Qual,Overall Cond,Lot Area,Mas Vnr Area,Garage Area,Kitchen Qual,total_SF,Screen Porch,TotRms AbvGrd,Exter Qual,SalePrice,age*mod,overall**,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl
2,2,3.0,6,5,12216,0.0,388.0,4,2652.0,0,6,3,203000,4,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,19,2.0,8,5,3701,0.0,461.0,3,2395.0,0,5,3,130000,361,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,44,2.5,6,6,9760,360.0,442.0,3,2391.0,189,7,3,167900,1936,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,36,2.0,4,5,9873,160.0,576.0,3,1920.0,0,6,3,129000,1296,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,10,1.5,5,6,10011,64.0,447.0,4,2306.0,0,6,3,134450,490,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,0,2.0,5,7,25339,0.0,576.0,4,2232.0,0,7,3,112000,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,19,3.5,7,5,8883,360.0,619.0,4,2802.0,144,7,4,207000,361,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,59,2.0,5,1,3000,0.0,0.0,3,3168.0,0,11,3,62500,5133,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,3.5,7,5,2448,106.0,474.0,4,2390.0,0,6,4,154000,20,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
49,49,2.0,5,7,7100,0.0,308.0,3,1632.0,0,5,3,129900,2401,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34,34,1.5,5,3,2592,0.0,336.0,3,1648.0,0,4,3,85000,1156,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
82,58,1.0,7,7,5700,0.0,288.0,3,1683.0,0,5,3,116900,4756,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,31,2.5,6,6,2289,0.0,440.0,3,2296.0,0,7,3,148500,961,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
69,60,2.0,4,4,12180,0.0,280.0,2,1596.0,0,5,3,80000,4140,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,24,2.0,5,5,7400,0.0,506.0,3,2186.0,0,5,3,152000,576,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,56,1.0,5,6,8842,0.0,319.0,3,1373.0,0,6,3,155891,3136,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,57,1.0,6,7,8850,0.0,576.0,4,2144.0,0,7,3,165000,4959,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2.0,7,5,9215,0.0,676.0,4,2436.0,0,4,4,204500,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
65,12,1.5,5,7,9480,224.0,312.0,4,2372.0,0,7,3,146500,780,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,2.0,7,5,11880,206.0,478.0,3,2872.0,0,7,3,157000,961,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,9,2.0,7,7,10800,0.0,342.0,3,3808.0,0,10,3,184000,1062,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,3,3.5,6,5,7861,0.0,393.0,4,2292.0,0,7,4,183200,12,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,47,1.5,5,5,11616,116.0,288.0,3,2184.0,0,6,3,139000,2209,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,14,3.5,7,5,10542,651.0,983.0,4,3729.0,0,9,4,341000,210,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,39,1.5,6,5,1680,504.0,264.0,3,1470.0,0,5,3,96000,1521,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,6,2.0,4,5,8546,0.0,440.0,3,2242.0,0,5,3,140000,42,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,14,2.0,6,7,7407,0.0,923.0,3,2148.0,0,6,3,149700,742,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,31,2.5,5,6,10140,0.0,495.0,3,2130.0,0,6,3,153500,961,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,56,1.0,1,5,14584,0.0,487.0,2,733.0,0,4,2,13100,3136,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,5,3.5,7,5,8158,252.0,543.0,4,2652.0,0,8,4,224900,25,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2.0,7,5,7500,0.0,453.0,4,2523.0,0,6,4,176000,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15,7,2.5,8,5,10678,337.0,541.0,4,4555.0,0,9,4,285000,105,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.0,8,5,15256,84.0,754.0,4,2949.0,0,6,4,282922,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,40,2.5,7,6,14200,309.0,487.0,4,3081.0,0,8,3,226000,1600,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.5,8,5,12438,466.0,666.0,5,3810.0,0,10,5,361919,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,4.5,9,5,16023,600.0,670.0,5,4196.0,0,11,4,457347,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,31,2.5,8,6,20064,0.0,529.0,4,2709.0,0,5,4,279000,961,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,32,3.0,6,5,9819,0.0,714.0,4,3134.0,0,5,3,196000,1024,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,33,2.0,7,5,10400,189.0,479.0,3,2460.0,0,6,3,152000,1089,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,4.5,5,5,11643,368.0,968.0,3,3882.0,0,12,3,200000,1600,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,3.5,8,5,11645,198.0,754.0,5,3160.0,0,6,4,294900,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2.0,7,5,7328,140.0,788.0,4,2900.0,0,6,4,224243,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91,56,2.0,6,3,7822,0.0,528.0,3,2170.0,0,7,3,92000,5096,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.5,7,5,9018,0.0,400.0,4,2184.0,0,8,4,179540,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,6,2.0,10,5,13472,922.0,968.0,5,4784.0,0,8,5,386250,36,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,37,2.0,4,5,1533,0.0,297.0,3,1522.0,0,4,3,106500,1369,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,3.5,10,5,11003,160.0,812.0,5,3024.0,0,10,5,310000,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,9,2.5,7,5,10790,275.0,600.0,4,3451.0,0,8,4,252000,81,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,57,2.0,7,5,7128,0.0,240.0,3,2564.0,126,7,3,164000,3762,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.5,7,5,7713,16.0,400.0,4,2184.0,0,7,4,177594,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74,30,1.0,5,7,6240,0.0,624.0,3,1568.0,0,5,3,123900,2220,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
89,57,3.5,6,6,22420,0.0,864.0,3,3994.0,0,10,3,239000,5073,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,33,2.0,5,5,15300,0.0,528.0,3,2332.0,0,7,3,169000,1485,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.0,7,5,3196,18.0,420.0,4,2931.0,0,7,4,234000,6,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
32,32,2.5,6,7,9360,0.0,541.0,3,2244.0,120,5,3,173000,1024,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,40,2.0,6,7,11241,180.0,480.0,3,2008.0,0,5,3,149000,1600,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,2.0,7,5,9260,0.0,483.0,4,2324.0,0,6,4,170000,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2.0,7,5,7993,0.0,529.0,4,2872.0,0,6,4,225000,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
45,5,2.0,5,8,9239,0.0,300.0,4,1920.0,0,6,3,144900,225,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,42,2.0,5,6,10044,0.0,336.0,3,2392.0,0,6,3,144000,1764,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5,2.0,8,5,3182,16.0,430.0,4,2525.0,144,6,4,192000,30,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
57,4,2.0,5,8,7626,0.0,230.0,4,2062.0,0,5,4,145500,228,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106,8,1.0,4,8,7008,0.0,280.0,2,1168.0,0,5,3,86900,848,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,56,2.0,6,4,12160,90.0,505.0,3,3010.0,0,6,3,149500,3136,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
69,57,1.0,5,7,6305,0.0,240.0,2,1874.0,0,5,3,119750,3933,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2.5,6,5,8846,0.0,564.0,4,2250.0,0,6,3,173900,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
45,45,2.0,5,6,10659,0.0,368.0,3,2100.0,0,6,3,136500,2025,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12,12,2.5,8,5,13108,0.0,618.0,4,4749.0,0,9,4,270000,144,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,33,2.0,6,7,13500,0.0,564.0,3,2854.0,0,4,3,235000,1584,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,9,2.5,7,5,7750,0.0,400.0,3,1814.0,0,7,3,156000,90,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,5,3.0,5,5,12450,0.0,576.0,4,2228.0,0,6,3,153000,30,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,10,3.0,6,5,4500,425.0,402.0,3,2448.0,0,5,3,165000,100,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,1,2.5,9,5,11198,245.0,656.0,5,3626.0,0,11,4,325000,3,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,57,2.0,5,5,6221,0.0,528.0,3,2083.0,144,5,3,140000,3762,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
44,44,3.0,6,6,13200,234.0,658.0,3,3035.0,0,9,3,202500,1936,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.5,9,5,8769,766.0,1052.0,5,3404.0,224,7,5,367294,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
20,19,3.0,6,5,10200,219.0,600.0,4,2970.0,0,5,4,175000,380,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,36,2.0,7,5,9550,0.0,642.0,4,2473.0,0,7,3,140000,3276,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,22,2.5,7,7,10331,0.0,528.0,4,2505.0,0,6,3,174000,484,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,3,3.0,7,5,9587,182.0,400.0,4,2022.0,0,5,4,190000,9,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,7,2.0,5,8,9900,0.0,0.0,3,1968.0,0,7,4,129000,693,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,16,2.5,6,7,22002,136.0,510.0,4,3244.0,201,6,3,200000,768,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,2.5,6,6,13000,576.0,509.0,4,3038.0,252,8,3,193500,1681,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,44,2.0,6,7,8250,260.0,504.0,3,2184.0,0,6,3,145000,1936,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,56,2.0,7,7,8170,270.0,451.0,3,2693.0,0,7,4,218000,4312,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,4,1.0,5,6,12048,232.0,569.0,3,1488.0,348,7,3,135000,216,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,54,2.0,5,6,10858,150.0,240.0,3,3068.0,0,6,3,146500,2916,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,2.0,6,5,7577,256.0,460.0,4,2724.0,0,6,4,194700,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,3.0,7,5,7500,210.0,462.0,4,2436.0,0,6,4,230348,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,60,2.0,6,5,6120,0.0,288.0,3,2192.0,0,5,3,109500,5220,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,27,2.5,6,6,23580,0.0,576.0,2,3250.0,0,6,3,242500,729,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,19,3.0,7,7,5306,0.0,504.0,4,2831.0,0,5,4,239000,361,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,6,2.0,6,8,8092,176.0,286.0,4,2100.0,0,6,3,156000,312,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,51,1.0,4,6,8593,0.0,352.0,3,1814.0,0,5,3,109008,2601,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
68,57,1.0,2,4,11067,0.0,256.0,3,640.0,0,4,3,68104,3876,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,2.5,8,7,11929,466.0,751.0,4,3743.0,0,9,4,290000,169,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,44,2.0,5,5,9900,0.0,504.0,3,2418.0,0,6,3,159000,1936,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,58,1.0,4,7,4882,0.0,231.0,3,1254.0,0,5,3,87000,4118,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,3.0,8,5,11423,479.0,670.0,4,3182.0,0,6,4,272000,72,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,3.0,7,5,8772,0.0,502.0,4,2672.0,0,6,4,198000,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68,23,2.0,4,6,7628,0.0,440.0,3,2457.0,0,8,3,119164,1564,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,1.0,5,5,8335,0.0,0.0,3,1124.0,0,5,3,93000,2704,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,7,2.5,7,5,8220,647.0,431.0,3,2874.0,0,8,4,226750,56,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
109,39,3.0,3,5,10615,0.0,420.0,3,2677.0,0,7,3,95000,4251,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,60,1.5,6,7,6000,0.0,312.0,3,2196.0,0,6,3,139900,3720,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,44,1.0,3,2,5350,0.0,0.0,2,2034.0,0,6,3,76500,3080,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
68,3,1.0,4,7,5400,0.0,308.0,3,1344.0,0,4,4,86900,204,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,40,2.0,5,6,17979,0.0,257.0,4,2273.0,0,6,3,152500,1600,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,55,1.0,4,5,9520,115.0,286.0,3,1841.0,0,5,3,99000,3025,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,59,1.0,4,7,5330,0.0,0.0,2,1128.0,0,5,2,82500,4071,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15,15,3.0,6,5,8012,0.0,529.0,4,3150.0,0,5,4,179200,225,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
40,40,2.0,5,6,9000,0.0,286.0,3,2118.0,0,6,3,142500,1600,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,43,2.0,4,3,14299,0.0,440.0,3,2010.0,0,5,3,115400,1849,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,3.5,7,5,7050,0.0,650.0,4,2986.0,0,7,4,226000,36,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2.5,7,5,3180,0.0,480.0,4,1720.0,0,4,4,144152,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5,5,2.5,8,5,16451,221.0,795.0,4,4455.0,0,9,4,370000,25,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26,26,2.0,5,7,12887,0.0,495.0,4,1666.0,0,5,3,149900,676,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2.5,6,5,15578,0.0,429.0,3,2184.0,0,8,4,172785,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57,5,2.0,5,8,7200,0.0,720.0,4,1728.0,0,5,3,129000,285,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,11,2.0,6,5,17043,0.0,435.0,3,2948.0,0,7,3,181000,330,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50,2.0,5,6,10000,272.0,300.0,3,2428.0,120,6,3,148000,2500,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,4,2.0,6,5,8050,0.0,0.0,4,1828.0,0,4,3,117250,16,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,2.0,7,5,3182,16.0,430.0,4,2928.0,0,7,4,192500,12,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
28,28,3.5,6,6,1950,0.0,452.0,3,2272.0,0,6,3,151000,784,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
35,35,2.0,5,5,7700,0.0,461.0,3,1764.0,0,5,3,112500,1225,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,57,1.0,5,5,8731,0.0,495.0,3,2082.0,126,6,3,144000,4959,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,3.0,9,5,8232,714.0,944.0,5,3600.0,0,6,5,370967,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,35,2.5,6,6,2280,0.0,440.0,4,2311.0,0,6,3,149900,1225,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7,7,2.5,7,5,8935,95.0,493.0,4,2491.0,0,7,4,195000,49,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15,15,2.5,7,5,9125,170.0,392.0,4,1866.0,0,7,3,163900,225,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,23,2.0,6,5,11075,136.0,552.0,3,2712.0,168,7,3,182000,529,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3.0,9,5,13438,246.0,780.0,5,4226.0,0,9,5,410000,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,18,3.0,5,5,11070,0.0,672.0,3,3177.0,0,5,3,152000,324,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2.5,7,5,7800,172.0,462.0,4,2577.0,0,8,4,184000,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,10,4.0,7,5,7060,200.0,784.0,3,2688.0,0,8,3,206300,110,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,36,2.0,5,5,11836,0.0,928.0,3,3304.0,0,8,3,146500,1296,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
54,54,1.0,4,5,8382,0.0,263.0,3,2169.0,0,5,3,108000,2916,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,14,3.0,7,6,10192,143.0,487.0,4,2490.0,0,8,3,170000,532,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,2.0,6,5,4426,205.0,420.0,4,1696.0,0,3,4,145000,16,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34,34,2.5,7,5,2280,0.0,440.0,3,2112.0,0,4,3,123000,1156,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
12,11,2.0,6,5,2887,0.0,431.0,4,2582.0,0,6,3,173000,132,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
82,7,1.0,6,8,8520,0.0,484.0,3,1344.0,0,5,3,105900,574,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,36,2.0,4,5,1596,0.0,297.0,3,1450.0,0,5,3,91000,1296,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60,4,3.0,5,7,15600,0.0,295.0,2,2590.0,0,7,3,158000,240,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2.5,7,5,9313,0.0,572.0,4,2592.0,0,7,4,190000,25,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,13,2.5,8,5,11064,0.0,477.0,4,2469.0,0,4,4,217500,169,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,50,2.0,5,5,9000,162.0,356.0,3,3106.0,0,7,3,165500,2500,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68,59,1.5,7,7,12000,0.0,234.0,2,2268.0,0,7,3,174500,4012,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,54,1.0,4,6,7692,0.0,312.0,3,1620.0,0,6,3,100000,2916,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,52,1.5,6,6,14267,108.0,312.0,4,2658.0,0,6,3,172000,2704,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32,32,1.0,5,6,9675,0.0,440.0,3,1743.0,0,5,3,120000,1024,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,59,1.0,4,4,8400,0.0,294.0,3,1562.0,0,4,2,82000,3481,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59,56,1.5,6,6,7500,0.0,649.0,3,2096.0,0,6,3,127000,3304,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91,58,1.5,6,5,9600,0.0,396.0,3,2793.0,0,8,3,129500,5278,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,25,2.0,8,5,5814,0.0,565.0,4,2580.0,0,4,4,187500,625,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,5,3.0,8,5,14860,240.0,715.0,4,3564.0,0,6,4,300000,30,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,35,2.5,6,5,14803,252.0,495.0,3,2818.0,0,8,3,190000,1225,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,57,2.0,4,5,7550,0.0,280.0,3,2313.0,0,7,2,96000,4959,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,3.0,7,5,8125,100.0,438.0,4,2642.0,0,7,4,241000,6,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
